NON-ALCOHOL, 0.02397, 0.99197, 1.0, 0.0, 0.14099, -0.19048, 2.25454, 2.27482, -0.25101, 0.1051
NON-ALCOHOL, 0.00303, 0.99217, 1.0, 0.0, 0.12784, -0.09834, 2.23522, 2.2537, -0.10549, 0.1961
FOOD, 0.0, 0.95123, 1.0, 0.90393, 0.02107, -0.0536, 2.23283, 2.35006, 2.11913, -0.00294
FOOD, 0.01531, 0.94677, 1.0, 0.92719, 0.0, 0.01064, 2.20128, 2.32647, 2.15524, -0.02536
FOOD, 0.01104, 0.94808, 1.0, 0.91696, 0.0, -0.04089, 2.20768, 2.33228, 2.133, -0.06739
UNDO, 1.0, 0.0905, 0.00835, 0.0, 0.06991, 1.95688, 0.17309, 0.01197, -0.0044, 0.13272
UNDO, 1.0, 0.18785, 0.13938, 0.0, 0.14513, 1.76906, 0.17163, 0.07631, -0.19785, 0.0876
UNDO, 1.0, 0.19145, 0.13141, 0.0, 0.09171, 1.93309, 0.13423, 0.00066, -0.2917, -0.08765
CHECKOUT, 1.0, 0.0, 0.07017, 0.17671, 0.54124, 0.34252, -0.04259, -0.01557, 0.02546, 0.16584
CHECKOUT, 1.0, 0.0, 0.09502, 0.26009, 0.55735, 0.35177, -0.05875, -0.01974, 0.04802, 0.17005
CHECKOUT, 1.0, 0.0, 0.07252, 0.2403, 0.52664, 0.37978, -0.02908, 0.00057, 0.06917, 0.18624
CASH, 0.19459, 1.0, 0.18174, 0.0, 0.85736, 0.34901, 2.47764, 0.31504, -0.16528, 2.10067
CASH, 0.21476, 1.0, 0.14671, 0.0, 0.8625, 0.35895, 2.81363, 0.14622, -0.3124, 2.38381
CASH, 0.42126, 1.0, 0.17249, 0.0, 0.86552, 0.96306, 2.84781, 0.15293, -0.40881, 2.40986
CREDIT, 1.0, 0.50227, 0.29675, 0.0, 0.30753, 0.27168, 0.12063, 0.05827, -0.03179, 0.06154
CREDIT, 1.0, 0.53042, 0.20379, 0.0, 0.46616, 0.31544, 0.18294, 0.09077, 0.03327, 0.16481
CREDIT, 1.0, 0.61678, 0.3275, 0.0, 0.44776, 0.28871, 0.17807, 0.09455, -1e-05, 0.12927
INIT, 1.0, 0.0, 0.68591, 0.30862, 0.99364, 0.88353, 0.28542, 0.69566, 0.47001, 0.87972
INIT, 0.0, 0.78457, 1.0, 0.76208, 0.38034, -0.28784, 0.64328, 0.89894, 0.61658, 0.16353
INIT, 0.0, 1.0, 0.51877, 0.58414, 0.03405, -0.10976, 0.5813, 0.24874, 0.29391, -0.08624
INIT, 0.0, 0.77269, 1.0, 0.75956, 0.33122, -0.03863, 0.70896, 0.92888, 0.69625, 0.28183
ALCOHOL, 0.16268, 1.0, 0.48356, 0.26357, 0.0, 0.29382, 1.54835, 0.77459, 0.44499, 0.05009
ALCOHOL, 0.15963, 1.0, 0.48119, 0.25441, 0.0, 0.32616, 1.58998, 0.80974, 0.46869, 0.08608
ALCOHOL, 0.11445, 1.0, 0.4718, 0.25942, 0.0, 0.28538, 1.5486, 0.79512, 0.49217, 0.12211
NON-ALCOHOL, 0.27544, 0.9608, 1.0, 0.0, 0.11265, 0.43423, 2.28554, 2.39142, -0.3098, -0.00551
NON-ALCOHOL, 0.30758, 0.96576, 1.0, 0.0, 0.10271, 0.01346, 1.6711, 1.75733, -0.76121, -0.50253
NON-ALCOHOL, 0.11695, 0.96771, 1.0, 0.0, 0.12408, -0.37219, 1.79071, 1.87281, -0.66952, -0.35406
FOOD, 0.15194, 0.92828, 1.0, 0.92636, 0.0, 0.97809, 4.01808, 4.29893, 4.01055, 0.38314
FOOD, 0.0, 0.92974, 1.0, 0.91524, 0.00294, 0.48598, 5.29404, 5.65739, 5.21905, 0.50116
FOOD, 0.0, 0.94473, 1.0, 0.92057, 0.17475, 0.09239, 3.86991, 4.09092, 3.77333, 0.79114
UNDO, 1.0, 0.15465, 0.13599, 0.08717, 0.0, 3.28908, 0.82492, 0.77052, 0.62821, 0.37411
UNDO, 1.0, 0.19433, 0.15573, 0.07788, 0.0, 2.986, 0.76502, 0.65862, 0.444, 0.22932
UNDO, 1.0, 0.15674, 0.13413, 0.08219, 0.0, 2.8256, 0.83045, 0.77694, 0.65406, 0.4596
CHECKOUT, 1.0, 0.10942, 0.0, 0.16156, 0.26807, 0.65228, -0.01878, -0.10122, 0.02051, 0.10077
CHECKOUT, 1.0, 0.23748, 0.08786, 0.00267, 0.0, 0.43854, 0.16851, 0.11552, 0.08535, 0.08441
CHECKOUT, 1.0, 0.19696, 0.12744, 0.10654, 0.0, 0.37764, 0.04041, 0.01122, 0.00244, -0.0423
CASH, 1.0, 0.17983, 0.12364, 0.0, 0.17602, 1.9973, 0.42455, 0.3168, 0.07971, 0.41725
CASH, 1.0, 0.1857, 0.14153, 0.0, 0.19877, 2.13814, 0.35162, 0.25471, -0.0558, 0.38029
CASH, 1.0, 0.18566, 0.14007, 0.0, 0.212, 2.11438, 0.23412, 0.12886, -0.19457, 0.29494
CREDIT, 1.0, 0.0, 0.23117, 0.53949, 0.74587, 0.28347, -0.07456, 0.00821, 0.11859, 0.19248
CREDIT, 1.0, 0.0, 0.2027, 0.49356, 0.7091, 0.30091, -0.10435, -0.02221, 0.09567, 0.18302
CREDIT, 1.0, 0.0, 0.22679, 0.53963, 0.73855, 0.29695, -0.13265, -0.03522, 0.09917, 0.18463
INIT, 0.0, 0.80326, 1.0, 0.78606, 0.37667, -0.10152, 0.78517, 1.00234, 0.76618, 0.31427
INIT, 0.0, 0.80044, 1.0, 0.7672, 0.39177, -0.00757, 0.81105, 1.01514, 0.77706, 0.3931
INIT, 0.0, 0.79704, 1.0, 0.74859, 0.38138, 0.05186, 0.80227, 0.99336, 0.75666, 0.41093
ALCOHOL, 0.22211, 1.0, 0.33829, 0.18443, 0.0, -0.90992, 4.32285, -0.12838, -1.16341, -2.40403
ALCOHOL, 0.17775, 1.0, 0.33976, 0.18966, 0.0, -0.21675, 2.26605, 0.27245, -0.18078, -0.75347
ALCOHOL, 0.13678, 1.0, 0.3216, 0.17966, 0.0, -0.1861, 1.9879, 0.27937, -0.0781, -0.53058
NON-ALCOHOL, 0.0, 1.0, 0.05933, 0.26687, 0.71429, 1.09649, 3.04065, 1.21183, 1.61534, 2.48519
NON-ALCOHOL, 0.0, 0.99488, 0.02559, 1.0, 0.73914, 1.15583, 3.27155, 1.21025, 3.28243, 2.72769
NON-ALCOHOL, 0.0, 0.9804, 0.01118, 1.0, 0.75135, 0.96084, 2.5766, 0.97927, 2.6089, 2.19911
FOOD, 1.0, 0.25653, 0.0, 0.87372, 0.74307, 1.46182, 0.76448, 0.52386, 1.34337, 1.22083
FOOD, 0.52821, 0.12318, 0.0, 1.0, 0.76441, 1.57909, 0.93389, 0.73768, 2.33064, 1.95535
FOOD, 0.43902, 0.08789, 0.0, 1.0, 0.79992, 1.9536, 1.10287, 0.88992, 3.31278, 2.82802
UNDO, 0.62877, 0.25013, 0.15366, 0.0, 1.0, 2.32786, 0.88564, 0.5182, -0.0671, 3.74188
UNDO, 0.5944, 0.26608, 0.1415, 0.0, 1.0, 1.63014, 0.55803, 0.15119, -0.31086, 2.95462
UNDO, 0.60013, 0.27072, 0.13855, 0.0, 1.0, 1.88771, 0.52423, -0.02283, -0.5963, 3.54284
UNDO, 0.54022, 0.26458, 0.1337, 0.0, 1.0, 1.55945, 0.25374, -0.36628, -0.99962, 3.73748
CHECKOUT, 0.83681, 0.29987, 0.0, 1.0, 0.90888, 0.3452, 0.26893, 0.22633, 0.36838, 0.35544
